LITH_ID,WELL_INFO_ID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_DESCRIPTION,Texture_Qualifier,Secondary_Texture_Modifier,Primary_Texture_Modifier,Texture,Color_Qualifier,Primary_Color,Secondary_Color,Classification,DATA_SOURCE
333892,16224,| 133430,,,-210944.8359,397504.0019,816.199536,17.98,23.77,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
333893,16224,| 133430,,,-210944.8359,397504.0019,816.199536,23.77,24.08,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
333894,16224,| 133430,,,-210944.8359,397504.0019,816.199536,24.08,25.3,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
333895,16224,| 133430,,,-210944.8359,397504.0019,816.199536,25.3,27.43,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333896,16225,| 61442,,,-239885.0493,384591.4687,855.323664,0,2.1336,top soil,,,,top soil,,,,n/a,AECOM (Local Agencies)
333897,16225,| 61442,,,-239885.0493,384591.4687,855.323664,2.1336,6.4008,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
333898,16225,| 61442,,,-239885.0493,384591.4687,855.323664,6.4008,24.0792,clay with gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
333899,16225,| 61442,,,-239885.0493,384591.4687,855.323664,24.0792,38.1,cobbles with gravel,,,gravelly,cobbles,,,,coarse,AECOM (Local Agencies)
333900,16225,| 61442,,,-239885.0493,384591.4687,855.323664,38.1,45.72,cobbles with gravel,,,gravelly,cobbles,,,,coarse,AECOM (Local Agencies)
333905,16227,| 380179,,,-215679.3481,404081.4306,895.31952,0,1.22,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333906,16227,| 380179,,,-215679.3481,404081.4306,895.31952,1.22,2.44,"clay, shale",,,shaley,clay,,,,fine,AECOM (Local Agencies)
333907,16227,| 380179,,,-215679.3481,404081.4306,895.31952,2.44,7.92,brown shale,,,,shale,,brown,,n/a,AECOM (Local Agencies)
333908,16227,| 380179,,,-215679.3481,404081.4306,895.31952,7.92,48.16,greenish gray shale,,,,shale,,green,gray,n/a,AECOM (Local Agencies)
333909,16227,| 380179,,,-215679.3481,404081.4306,895.31952,48.16,80.16,red black green shale,,,,shale,,red,black,n/a,AECOM (Local Agencies)
333910,16228,| 1041,,,-197530.5469,404203.1063,849.84336,0,9.14,brown rock,,,,rock,,brown,,n/a,AECOM (Local Agencies)
333911,16228,| 1041,,,-197530.5469,404203.1063,849.84336,9.14,42.67,blue rock,,,,rock,,blue,,n/a,AECOM (Local Agencies)
333912,16228,| 1041,,,-197530.5469,404203.1063,849.84336,42.67,51.82,red rock,,,,rock,,red,,n/a,AECOM (Local Agencies)
333913,16228,| 1041,,,-197530.5469,404203.1063,849.84336,51.82,62.48,blue rock,,,,rock,,blue,,n/a,AECOM (Local Agencies)
333914,16228,| 1041,,,-197530.5469,404203.1063,849.84336,62.48,68.58,"clay, cinders",,,rocky,clay,,,,fine,AECOM (Local Agencies)
333915,16228,| 1041,,,-197530.5469,404203.1063,849.84336,68.58,71.93,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
333916,16229,| 102024,,,-205016.4857,416301.9232,834.716136,0,0.91,soil,,,,unknown,,,,unknown,AECOM (Local Agencies)
333917,16229,| 102024,,,-205016.4857,416301.9232,834.716136,0.91,2.74,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333918,16229,| 102024,,,-205016.4857,416301.9232,834.716136,2.74,4.57,mudrock,,,,rock,,,,n/a,AECOM (Local Agencies)
333919,16229,| 102024,,,-205016.4857,416301.9232,834.716136,4.57,14.94,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
333920,16229,| 102024,,,-205016.4857,416301.9232,834.716136,14.94,15.54,fractured sandstone,fractured,,,sandstone,,,,coarse,AECOM (Local Agencies)
333921,16229,| 102024,,,-205016.4857,416301.9232,834.716136,15.54,36.58,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
333922,16229,| 102024,,,-205016.4857,416301.9232,834.716136,36.58,36.88,fractured sandstone,fractured,,,sandstone,,,,coarse,AECOM (Local Agencies)
333923,16229,| 102024,,,-205016.4857,416301.9232,834.716136,36.88,76.2,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
333924,16230,| 112950,,,-197494.7569,383969.5243,1064.949864,0,4.88,boulders,,,,boulders,,,,coarse,AECOM (Local Agencies)
333925,16230,| 112950,,,-197494.7569,383969.5243,1064.949864,4.88,24.38,"clay, boulders",,,bouldery,clay,,,,fine,AECOM (Local Agencies)
333926,16230,| 112950,,,-197494.7569,383969.5243,1064.949864,24.38,30.78,cinders,,,,rock,,,,n/a,AECOM (Local Agencies)
333927,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,0,1.52,cobbles,,,,cobbles,,,,coarse,AECOM (Local Agencies)
333928,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,1.52,28.35,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
333929,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,28.35,32,"fractured rock, cinder",fractured,,,rock,,,,n/a,AECOM (Local Agencies)
333930,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,32,35.05,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333931,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,35.05,37.49,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
333932,16231,| E0228674,,,-199409.1543,406804.4252,828.937128,37.49,55.78,fractured rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
333933,16232,| 378160,,,-215894.4222,415711.0003,776.039088,1.52,12.19,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
333934,16232,| 378160,,,-215894.4222,415711.0003,776.039088,12.19,33.53,solid rock gray and black,solid,,,rock,,gray,black,n/a,AECOM (Local Agencies)
333935,16233,| 553383,,,-199073.7045,405121.379,831.08292,0,2.44,"hard pan, boulders",hard,,bouldery,clay,,,,fine,AECOM (Local Agencies)
333936,16233,| 553383,,,-199073.7045,405121.379,831.08292,2.44,3.66,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
333937,16233,| 553383,,,-199073.7045,405121.379,831.08292,3.66,4.27,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333938,16233,| 553383,,,-199073.7045,405121.379,831.08292,4.27,48.77,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
333939,16234,| 134507,,,-199122.5,412364.2641,821.856624,0.91,5.79,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
333940,16234,| 134507,,,-199122.5,412364.2641,821.856624,5.79,10.67,"clay, gravel, boulders",,bouldery,gravelly,clay,,,,fine,AECOM (Local Agencies)
333941,16234,| 134507,,,-199122.5,412364.2641,821.856624,10.67,15.24,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
333942,16235,,,,-174924.1225,435198.619,1294.04364,0,33.528,unknown,,,,unknown,,,,unknown,AECOM (Local Agencies)
333943,16235,,,,-174924.1225,435198.619,1294.04364,33.528,80.772,bedrock,,,,rock,,,,n/a,AECOM (Local Agencies)
333944,16236,| 557783,,,-211712.2438,418787.9288,794.656272,24.38,38.1,"shale, decomposed sandstone",decomposed,,sandy,shale,,,,n/a,AECOM (Local Agencies)
333945,16237,| 1075899,,,-212580.862,418738.8333,793.360872,3.66,7.62,claystone,,,,claystone,,,,fine,AECOM (Local Agencies)
333946,16237,| 1075899,,,-212580.862,418738.8333,793.360872,7.62,8.84,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
333947,16237,| 1075899,,,-212580.862,418738.8333,793.360872,8.84,15.24,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
333948,16237,| 1075899,,,-212580.862,418738.8333,793.360872,15.24,50.9,"shale, sandstone",,,sandy,shale,,,,n/a,AECOM (Local Agencies)
333949,16238,| 406016,,,-217483.0972,407973.8556,877.45824,0,7.32,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
333950,16238,| 406016,,,-217483.0972,407973.8556,877.45824,7.32,27.43,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333951,16238,| 406016,,,-217483.0972,407973.8556,877.45824,27.43,37.19,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
333952,16238,| 406016,,,-217483.0972,407973.8556,877.45824,37.19,39.62,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333953,16238,| 406016,,,-217483.0972,407973.8556,877.45824,39.62,45.11,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
333954,16238,| 406016,,,-217483.0972,407973.8556,877.45824,45.11,47.24,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333955,16238,| 406016,,,-217483.0972,407973.8556,877.45824,47.24,48.46,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
333956,16238,| 406016,,,-217483.0972,407973.8556,877.45824,48.46,53.34,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333957,16239,| 1087540,,,-213778.5999,396728.9599,872.294928,0,5.18,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333958,16239,| 1087540,,,-213778.5999,396728.9599,872.294928,5.18,103.63,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
333959,16240,,,,-153933.0422,436285.6302,1336.50228,0,1.524,gray dobby soil,,,,unknown,,gray,,unknown,AECOM (Local Agencies)
333960,16240,,,,-153933.0422,436285.6302,1336.50228,1.524,3.3528,yellow hard pan,hard,,,clay,,yellow,,fine,AECOM (Local Agencies)
333961,16240,,,,-153933.0422,436285.6302,1336.50228,3.3528,8.5344,"gray lava boulders, clay, sand gravel and shale",lava,clayey,bouldery,lava,,gray,,n/a,AECOM (Local Agencies)
333962,16240,,,,-153933.0422,436285.6302,1336.50228,8.5344,10.0584,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333963,16240,,,,-153933.0422,436285.6302,1336.50228,10.0584,10.3632,sand and gravel,,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
333964,16240,,,,-153933.0422,436285.6302,1336.50228,10.3632,17.0688,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333965,16240,,,,-153933.0422,436285.6302,1336.50228,17.0688,18.288,brown and gray lava with sandandgravel,lava,,,lava,,brown,gray,n/a,AECOM (Local Agencies)
333966,16240,,,,-153933.0422,436285.6302,1336.50228,18.288,20.7264,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333967,16240,,,,-153933.0422,436285.6302,1336.50228,20.7264,22.2504,"gravel, clay, sand and boulders",,sandy,clayey,gravel,,,,coarse,AECOM (Local Agencies)
333968,16240,,,,-153933.0422,436285.6302,1336.50228,22.2504,28.6512,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333969,16240,,,,-153933.0422,436285.6302,1336.50228,28.6512,30.48,"red and gray lava, sand and gravel",lava,gravelly,sandy,lava,,red,gray,n/a,AECOM (Local Agencies)
333970,16240,,,,-153933.0422,436285.6302,1336.50228,30.48,36.576,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333971,16240,,,,-153933.0422,436285.6302,1336.50228,36.576,42.0624,"red and gray lava, sand and gravel",lava,gravelly,sandy,lava,,red,gray,n/a,AECOM (Local Agencies)
333972,16240,,,,-153933.0422,436285.6302,1336.50228,42.0624,43.5864,gray and brown lava,lava,,,lava,,gray,brown,n/a,AECOM (Local Agencies)
333973,16240,,,,-153933.0422,436285.6302,1336.50228,43.5864,53.9496,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333974,16240,,,,-153933.0422,436285.6302,1336.50228,53.9496,55.1688,"gray and yellow sand, gravel and clay",,clayey,gravelly,sand,,gray,yellow,coarse,AECOM (Local Agencies)
333975,16240,,,,-153933.0422,436285.6302,1336.50228,55.1688,65.2272,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333976,16240,,,,-153933.0422,436285.6302,1336.50228,65.2272,67.3608,red rock,,,,rock,,red,,n/a,AECOM (Local Agencies)
333977,16240,,,,-153933.0422,436285.6302,1336.50228,67.3608,72.5424,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333978,16240,,,,-153933.0422,436285.6302,1336.50228,72.5424,73.7616,gray lava and black cinders,lava,,rocky,lava,,gray,black,n/a,AECOM (Local Agencies)
333979,16240,,,,-153933.0422,436285.6302,1336.50228,73.7616,84.1248,broken gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
333981,16242,| 59179,,,-244614.496,387970.0346,1217.03592,0,4.2672,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333982,16242,| 59179,,,-244614.496,387970.0346,1217.03592,4.2672,23.1648,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
333983,16242,| 59179,,,-244614.496,387970.0346,1217.03592,23.1648,27.432,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333984,16242,| 59179,,,-244614.496,387970.0346,1217.03592,27.432,32.3088,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
333985,16243,,,,-170142.5462,425473.8842,1293.565104,0,0.3048,top soil,,,,top soil,,,,n/a,AECOM (Local Agencies)
333986,16243,,,,-170142.5462,425473.8842,1293.565104,0.3048,1.524,hard pan,hard,,,clay,,,,fine,AECOM (Local Agencies)
333987,16243,,,,-170142.5462,425473.8842,1293.565104,1.524,17.6784,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
333988,16243,,,,-170142.5462,425473.8842,1293.565104,17.6784,27.432,very porous lava-very cold water,porous,,,lava,,,,n/a,AECOM (Local Agencies)
333989,16243,,,,-170142.5462,425473.8842,1293.565104,27.432,27.7368,black gravel,,,,gravel,,black,,coarse,AECOM (Local Agencies)
333990,16243,,,,-170142.5462,425473.8842,1293.565104,27.7368,28.3464,yellow sand,,,,sand,,yellow,,coarse,AECOM (Local Agencies)
333991,16244,| 425158B,,,-199549.926,380801.3191,1055.281608,0,3.35,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
333992,16244,| 425158B,,,-199549.926,380801.3191,1055.281608,3.35,9.14,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
333993,16245,| 64787,,,-232055.6151,389136.896,974.91804,0,1.2192,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333994,16245,| 64787,,,-232055.6151,389136.896,974.91804,1.2192,4.8768,fine gravel with clay,fine,,clayey,gravel,,,,coarse,AECOM (Local Agencies)
333995,16245,| 64787,,,-232055.6151,389136.896,974.91804,4.8768,9.7536,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333996,16245,| 64787,,,-232055.6151,389136.896,974.91804,9.7536,11.5824,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333997,16245,| 64787,,,-232055.6151,389136.896,974.91804,11.5824,14.9352,clay,,,,clay,,,,fine,AECOM (Local Agencies)
333998,16245,| 64787,,,-232055.6151,389136.896,974.91804,14.9352,15.5448,broken rock,,,,rock,,,,n/a,AECOM (Local Agencies)
333999,16245,| 64787,,,-232055.6151,389136.896,974.91804,15.5448,42.672,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
334000,16246,| 63747,,,-244075.0573,392739.7257,881.109744,0,7.3152,cobble ,,,,cobbles,,,,coarse,AECOM (Local Agencies)
334001,16246,| 63747,,,-244075.0573,392739.7257,881.109744,7.3152,16.764,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
334002,16246,| 63747,,,-244075.0573,392739.7257,881.109744,16.764,56.9976,cobble with gravel,,,gravelly,cobbles,,,,coarse,AECOM (Local Agencies)
334003,16246,| 63747,,,-244075.0573,392739.7257,881.109744,56.9976,73.152,shale with quartz,,,rocky,shale,,,,n/a,AECOM (Local Agencies)
334004,16247,| 134856,,,-198212.3039,409741.1123,830.738496,1.83,4.27,"clay, boulders",,,bouldery,clay,,,,fine,AECOM (Local Agencies)
334005,16247,| 134856,,,-198212.3039,409741.1123,830.738496,4.27,5.49,decomposed volcanic rock,decomposed,,,rock,,,,n/a,AECOM (Local Agencies)
334006,16247,| 134856,,,-198212.3039,409741.1123,830.738496,5.49,9.14,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
334007,16247,| 134856,,,-198212.3039,409741.1123,830.738496,9.14,10.36,decomposed volcanic rock,decomposed,,,rock,,,,n/a,AECOM (Local Agencies)
334008,16247,| 134856,,,-198212.3039,409741.1123,830.738496,10.36,23.16,volcanic rock,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
334009,16248,| 1087974,,,-192329.703,395840.1573,981.751656,0,185.93,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
334010,16249,| E071710,,,-197612.7364,402934.5982,843.32064,0.3,33.53,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
334011,16249,| E071710,,,-197612.7364,402934.5982,843.32064,33.53,34.14,void loss circulation,,,,unknown,,,,unknown,AECOM (Local Agencies)
334012,16249,| E071710,,,-197612.7364,402934.5982,843.32064,34.14,39.62,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
334013,16249,| E071710,,,-197612.7364,402934.5982,843.32064,39.62,42.67,fractured rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
334014,16249,| E071710,,,-197612.7364,402934.5982,843.32064,42.67,60.96,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
334015,16250,| E0260345,,,-203650.8071,380333.575,981.087192,1.22,10.67,"gravel, boulders",,,bouldery,gravel,,,,coarse,AECOM (Local Agencies)
334016,16250,| E0260345,,,-203650.8071,380333.575,981.087192,10.67,18.29,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
334017,16250,| E0260345,,,-203650.8071,380333.575,981.087192,18.29,48.77,"gravel, sand",,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
334018,16251,| 750482,,,-202682.0455,378721.6701,1046.997144,0.61,10.97,clay,,,,clay,,,,fine,AECOM (Local Agencies)
334019,16251,| 750482,,,-202682.0455,378721.6701,1046.997144,10.97,73.15,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
334020,16252,| 58905,,,-233688.405,389244.1271,959.074536,0,9.144,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
334021,16252,| 58905,,,-233688.405,389244.1271,959.074536,9.144,21.336,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
334022,16252,| 58905,,,-233688.405,389244.1271,959.074536,21.336,27.432,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
334023,16252,| 58905,,,-233688.405,389244.1271,959.074536,27.432,38.1,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
334024,16252,| 58905,,,-233688.405,389244.1271,959.074536,38.1,41.148,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
334025,16252,| 58905,,,-233688.405,389244.1271,959.074536,41.148,47.5488,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
334026,16253,| 751629,,,-210032.8144,413918.9305,808.765464,54.86,62.48,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
334027,16254,| 202045,,,-217580.9707,408849.8255,877.94592,0,0.91,clay,,,,clay,,,,fine,AECOM (Local Agencies)
334028,16254,| 202045,,,-217580.9707,408849.8255,877.94592,0.91,37.8,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
334029,16255,| 61616,,,-242577.0909,402590.8263,833.509128,0,1.524,top soil with gravely,,,gravelly,top soil,,,,n/a,AECOM (Local Agencies)
334030,16255,| 61616,,,-242577.0909,402590.8263,833.509128,1.524,9.144,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
334031,16255,| 61616,,,-242577.0909,402590.8263,833.509128,9.144,12.192,gravel with cement,,,,gravel,,,,coarse,AECOM (Local Agencies)
334032,16255,| 61616,,,-242577.0909,402590.8263,833.509128,12.192,21.336,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
334033,16255,| 61616,,,-242577.0909,402590.8263,833.509128,21.336,25.908,clay with gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
334034,16255,| 61616,,,-242577.0909,402590.8263,833.509128,25.908,28.956,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
334035,16255,| 61616,,,-242577.0909,402590.8263,833.509128,28.956,35.052,gravel with cement,,,,gravel,,,,coarse,AECOM (Local Agencies)
334036,16256,| 713233,,,-200452.463,400050.5599,801.508176,0,15.24,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
334037,16256,| 713233,,,-200452.463,400050.5599,801.508176,15.24,18.9,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
334038,16257,| e0292846,,,-212793.5392,397901.7902,829.49796,0,8.53,"gravel, sand",,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
334039,16257,| e0292846,,,-212793.5392,397901.7902,829.49796,8.53,24.99,"clay, gravel, sand",,sandy,gravelly,clay,,,,fine,AECOM (Local Agencies)
334040,16257,| e0292846,,,-212793.5392,397901.7902,829.49796,24.99,75.59,Qvs - Volcanic rocks of Shasta Valley?,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
334041,16257,| e0292846,,,-212793.5392,397901.7902,829.49796,75.59,76.2,clay,,,,clay,,,,fine,AECOM (Local Agencies)
334042,16258,| 713227,,,-199579.6043,376558.6184,1174.690056,0,10.67,"clay, boulders",,,bouldery,clay,,,,fine,AECOM (Local Agencies)
334043,16258,| 713227,,,-199579.6043,376558.6184,1174.690056,10.67,13.72,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
334044,16258,| 713227,,,-199579.6043,376558.6184,1174.690056,13.72,22.86,"andesite, sand, gravel",,gravelly,sandy,rock,,,,n/a,AECOM (Local Agencies)
334045,16258,| 713227,,,-199579.6043,376558.6184,1174.690056,22.86,25.91,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
334046,16258,| 713227,,,-199579.6043,376558.6184,1174.690056,25.91,32.61,"andesite, gravel",,,gravelly,rock,,,,n/a,AECOM (Local Agencies)
334047,16259,| 215012,,,-211684.6311,416837.41,785.234904,0,6.1,"clay, rock",,,rocky,clay,,,,fine,AECOM (Local Agencies)
334048,16259,| 215012,,,-211684.6311,416837.41,785.234904,6.1,12.19,hard pan,hard,,,clay,,,,fine,AECOM (Local Agencies)
334049,16259,| 215012,,,-211684.6311,416837.41,785.234904,12.19,18.29,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
334050,16259,| 215012,,,-211684.6311,416837.41,785.234904,18.29,22.86,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
334051,16259,| 215012,,,-211684.6311,416837.41,785.234904,22.86,24.38,clay,,,,clay,,,,fine,AECOM (Local Agencies)
334052,16260,,,,-163279.1328,439721.8685,1296.866088,0,8.2296,black lava,lava,,,lava,,black,,n/a,AECOM (Local Agencies)
334053,16260,,,,-163279.1328,439721.8685,1296.866088,8.2296,9.7536,red lava,lava,,,lava,,red,,n/a,AECOM (Local Agencies)
334054,16260,,,,-163279.1328,439721.8685,1296.866088,9.7536,15.24,brown lava,lava,,,lava,,brown,,n/a,AECOM (Local Agencies)
334055,16260,,,,-163279.1328,439721.8685,1296.866088,15.24,22.86,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
334056,16260,,,,-163279.1328,439721.8685,1296.866088,22.86,27.432,brown lava,lava,,,lava,,brown,,n/a,AECOM (Local Agencies)
334057,16260,,,,-163279.1328,439721.8685,1296.866088,27.432,44.8056,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
334058,16260,,,,-163279.1328,439721.8685,1296.866088,44.8056,50.5968,red lava,lava,,,lava,,red,,n/a,AECOM (Local Agencies)
334059,16260,,,,-163279.1328,439721.8685,1296.866088,50.5968,53.34,red clay - caving,,,,clay,,red,,fine,AECOM (Local Agencies)
