Well,Row,Column,X,Y,Z,Layer1
45074,366,146,514493.7324,4578770.398,808.494,6.58036
45075,366,146,514493.7324,4578770.398,793.649,6.45410
45076,366,146,514493.7324,4578770.398,776.759,6.42584
45077,366,146,514493.7324,4578770.398,757.539,6.41231
45078,366,146,514493.7324,4578770.398,735.669,6.40952
45079,366,146,514493.7324,4578770.398,710.784,6.41542
45080,366,146,514493.7324,4578770.398,682.464,6.47049
45081,366,146,514494.7484,4578735.954,900.630,7.21598
45082,366,146,514494.7484,4578735.954,898.492,7.21377
45083,366,146,514494.7484,4578735.954,896.059,7.21008
45084,366,146,514494.7484,4578735.954,893.290,6.36870
45085,366,146,514494.7484,4578735.954,890.140,5.57746
45086,366,146,514494.7484,4578735.954,886.556,5.57291
45087,366,146,514494.7484,4578735.954,882.477,5.57253
45088,366,146,514494.7484,4578735.954,877.836,5.57746
45089,366,146,514494.7484,4578735.954,872.554,5.58462
45090,366,146,514494.7484,4578735.954,866.544,6.68436
45091,366,146,514494.7484,4578735.954,859.707,6.68898
45092,366,146,514494.7484,4578735.954,851.926,6.68661
45093,366,146,514494.7484,4578735.954,843.072,6.67847
45094,366,146,514494.7484,4578735.954,832.999,6.66249
45095,366,146,514494.7484,4578735.954,821.539,6.63490
45096,366,146,514494.7484,4578735.954,808.494,6.56512
45097,366,146,514494.7484,4578735.954,793.649,6.47989
45098,366,146,514494.7484,4578735.954,776.759,6.44715
45099,366,146,514494.7484,4578735.954,757.539,6.43101
45100,366,146,514494.7484,4578735.954,735.669,6.42746
45101,366,146,514494.7484,4578735.954,710.784,6.43423
45102,366,146,514494.7484,4578735.954,682.464,6.48784
45103,367,146,514496.2780,4578701.558,901.900,6.86024
45104,367,146,514496.2780,4578701.558,899.762,6.85762
45105,367,146,514496.2780,4578701.558,897.329,6.85351
45106,367,146,514496.2780,4578701.558,894.560,6.20314
45107,367,146,514496.2780,4578701.558,891.410,5.60837
45108,367,146,514496.2780,4578701.558,887.826,5.60249
45109,367,146,514496.2780,4578701.558,883.747,5.59879
45110,367,146,514496.2780,4578701.558,879.106,5.59916
45111,367,146,514496.2780,4578701.558,873.824,5.60212
45112,367,146,514496.2780,4578701.558,867.814,6.28916
45113,367,146,514496.2780,4578701.558,860.976,6.61338
45114,367,146,514496.2780,4578701.558,853.196,6.61580
45115,367,146,514496.2780,4578701.558,844.341,6.61540
45116,367,146,514496.2780,4578701.558,834.269,6.61083
45117,367,146,514496.2780,4578701.558,822.809,6.60177
45118,367,146,514496.2780,4578701.558,809.764,6.58686
45119,367,146,514496.2780,4578701.558,794.919,6.56948
45120,367,146,514496.2780,4578701.558,778.029,6.55791
45121,367,146,514496.2780,4578701.558,758.809,6.55322
45122,367,146,514496.2780,4578701.558,736.939,6.55664
45123,367,146,514496.2780,4578701.558,712.054,6.56976
45124,367,146,514496.2780,4578701.558,683.734,6.59564
45125,367,146,514496.2780,4578701.558,651.509,6.63988
45126,367,146,514498.0629,4578667.482,901.900,6.67001
45127,367,146,514498.0629,4578667.482,899.762,6.66683
45128,367,146,514498.0629,4578667.482,897.329,6.66185
45129,367,146,514498.0629,4578667.482,894.560,6.11964
45130,367,146,514498.0629,4578667.482,891.410,5.75637
45131,367,146,514498.0629,4578667.482,887.826,5.74844
45132,367,146,514498.0629,4578667.482,883.747,5.74268
45133,367,146,514498.0629,4578667.482,879.106,5.74140
45134,367,146,514498.0629,4578667.482,873.824,5.74588
45135,367,146,514498.0629,4578667.482,867.814,5.75543
45136,367,146,514498.0629,4578667.482,860.976,5.85364
45137,367,146,514498.0629,4578667.482,853.196,6.53886
45138,367,146,514498.0629,4578667.482,844.341,6.60989
45139,367,146,514498.0629,4578667.482,834.269,6.62327
45140,367,146,514498.0629,4578667.482,822.809,6.63961
45141,367,146,514498.0629,4578667.482,809.764,6.65480
45142,367,146,514498.0629,4578667.482,794.919,6.66466
45143,367,146,514498.0629,4578667.482,778.029,6.67026
45144,367,146,514498.0629,4578667.482,758.809,6.67165
45145,367,146,514498.0629,4578667.482,736.939,6.66912
45146,367,146,514498.0629,4578667.482,712.054,6.66390
45147,367,146,514498.0629,4578667.482,683.734,6.65788
45148,367,146,514498.0629,4578667.482,651.509,6.65196
45149,367,146,514499.4167,4578633.706,901.900,6.47605
45150,367,146,514499.4167,4578633.706,899.762,6.47204
45151,367,146,514499.4167,4578633.706,897.329,6.46552
45152,367,146,514499.4167,4578633.706,894.560,6.02442
45153,367,146,514499.4167,4578633.706,891.410,5.90154
45154,367,146,514499.4167,4578633.706,887.826,5.89192
45155,367,146,514499.4167,4578633.706,883.747,5.88610
45156,367,146,514499.4167,4578633.706,879.106,5.88444
45157,367,146,514499.4167,4578633.706,873.824,5.88777
45158,367,146,514499.4167,4578633.706,867.814,5.89495
45159,367,146,514499.4167,4578633.706,860.976,5.90563
45160,367,146,514499.4167,4578633.706,853.196,5.91809
45161,367,146,514499.4167,4578633.706,844.341,5.92959
45162,367,146,514499.4167,4578633.706,834.269,5.98217
45163,367,146,514499.4167,4578633.706,822.809,6.68786
45164,367,146,514499.4167,4578633.706,809.764,6.89861
45165,367,146,514499.4167,4578633.706,794.919,6.90605
45166,367,146,514499.4167,4578633.706,778.029,6.91175
45167,367,146,514499.4167,4578633.706,758.809,6.91473
45168,367,146,514499.4167,4578633.706,736.939,6.91374
45169,367,146,514499.4167,4578633.706,712.054,6.90975
45170,367,146,514499.4167,4578633.706,683.734,6.90385
45171,368,146,514500.1050,4578599.753,902.000,6.00955
45172,368,146,514500.1050,4578599.753,899.862,6.00709
45173,368,146,514500.1050,4578599.753,897.429,6.00191
45174,368,146,514500.1050,4578599.753,894.660,5.99346
45175,368,146,514500.1050,4578599.753,891.510,5.98167
45176,368,146,514500.1050,4578599.753,887.926,5.97050
45177,368,146,514500.1050,4578599.753,883.847,5.95997
45178,368,146,514500.1050,4578599.753,879.206,5.95038
45179,368,146,514500.1050,4578599.753,873.924,5.94201
45180,368,146,514500.1050,4578599.753,867.914,5.93516
45181,368,146,514500.1050,4578599.753,861.077,5.93065
45182,368,146,514500.1050,4578599.753,853.295,5.92959
45183,368,146,514500.1050,4578599.753,844.442,5.93092
45184,368,146,514500.1050,4578599.753,834.369,5.93569
45185,368,146,514500.1050,4578599.753,822.909,6.61258
45186,368,146,514500.1050,4578599.753,809.864,6.85762
45187,368,146,514500.1050,4578599.753,795.019,6.86547
45188,368,146,514500.1050,4578599.753,778.129,6.87202
45189,368,146,514500.1050,4578599.753,758.909,6.87544
45190,368,146,514500.1050,4578599.753,737.039,6.87472
45191,368,146,514500.1050,4578599.753,712.154,6.86964
45192,368,146,514500.1050,4578599.753,683.834,6.86119
45193,368,146,514500.3011,4578565.564,902.000,5.90154
45194,368,146,514500.3011,4578565.564,899.862,5.90017
45195,368,146,514500.3011,4578565.564,897.429,5.89770
45196,368,146,514500.3011,4578565.564,894.660,5.89495
45197,368,146,514500.3011,4578565.564,891.510,5.89302
45198,368,146,514500.3011,4578565.564,887.926,5.89385
45199,368,146,514500.3011,4578565.564,883.847,5.89798
45200,368,146,514500.3011,4578565.564,879.206,5.90563
45201,368,146,514500.3011,4578565.564,873.924,5.91674
45202,368,146,514500.3011,4578565.564,867.914,5.93065
45203,368,146,514500.3011,4578565.564,861.077,5.94542
45204,368,146,514500.3011,4578565.564,853.295,5.96023
45205,368,146,514500.3011,4578565.564,844.442,5.97279
45206,368,146,514500.3011,4578565.564,834.369,6.22733
45207,368,146,514500.3011,4578565.564,822.909,6.56920
45208,368,146,514500.3011,4578565.564,809.864,6.67960
45209,368,146,514500.3011,4578565.564,795.019,6.69171
45210,368,146,514500.3011,4578565.564,778.129,6.70270
45211,368,146,514500.3011,4578565.564,758.909,6.71138
45212,368,146,514500.3011,4578565.564,737.039,6.71708
45213,368,146,514500.3011,4578565.564,712.154,6.71913
45214,368,146,514500.3011,4578565.564,683.834,6.71732
45215,368,146,514500.2614,4578531.431,902.000,5.78536
45216,368,146,514500.2614,4578531.431,899.862,5.78659
45217,368,146,514500.2614,4578531.431,897.429,5.78965
45218,368,146,514500.2614,4578531.431,894.660,5.79545
45219,368,146,514500.2614,4578531.431,891.510,5.80363
45220,368,146,514500.2614,4578531.431,887.926,5.81652
45221,368,146,514500.2614,4578531.431,883.847,5.83481
45222,368,146,514500.2614,4578531.431,879.206,5.85908
45223,368,146,514500.2614,4578531.431,873.924,5.89109
45224,368,146,514500.2614,4578531.431,867.914,5.92879
45225,368,146,514500.2614,4578531.431,861.077,5.95997
45226,368,146,514500.2614,4578531.431,853.295,6.03620
45227,368,146,514500.2614,4578531.431,844.442,6.32059
45228,368,146,514500.2614,4578531.431,834.369,6.34879
45229,368,146,514500.2614,4578531.431,822.909,6.47204
45230,368,146,514500.2614,4578531.431,809.864,6.49496
45231,368,146,514500.2614,4578531.431,795.019,6.51870
45232,368,146,514500.2614,4578531.431,778.129,6.54750
45233,368,146,514500.2614,4578531.431,758.909,6.58479
45234,368,146,514500.2614,4578531.431,737.039,6.63818
45235,368,146,514500.2614,4578531.431,712.154,6.68299
45236,368,146,514500.2614,4578531.431,683.834,6.71150
45237,369,146,514500.0576,4578497.543,900.080,5.69810
45238,369,146,514500.0576,4578497.543,897.942,5.70011
45239,369,146,514500.0576,4578497.543,895.509,5.70511
45240,369,146,514500.0576,4578497.543,892.740,5.71406
45241,369,146,514500.0576,4578497.543,889.591,5.72685
45242,369,146,514500.0576,4578497.543,886.006,5.74588
45243,369,146,514500.0576,4578497.543,881.927,5.77206
45244,369,146,514500.0576,4578497.543,877.286,5.80904
45245,369,146,514500.0576,4578497.543,872.004,5.87155
45246,369,146,514500.0576,4578497.543,865.995,5.95298
45247,369,146,514500.0576,4578497.543,859.157,6.25901
45248,369,146,514500.0576,4578497.543,851.376,6.32508
45249,369,146,514500.0576,4578497.543,842.522,6.33381
45250,369,146,514500.0576,4578497.543,832.449,6.33824
45251,369,146,514500.0576,4578497.543,820.989,6.34001
45252,369,146,514500.0576,4578497.543,807.944,6.34018
45253,369,146,514500.0576,4578497.543,793.099,6.34265
45254,369,146,514500.0576,4578497.543,776.209,6.34984
45255,369,146,514500.0576,4578497.543,756.989,6.36802
45256,369,146,514500.0576,4578497.543,735.119,6.65955
45257,369,146,514500.0576,4578497.543,710.234,6.82470
45258,369,146,514499.7594,4578463.683,900.080,5.60433
45259,369,146,514499.7594,4578463.683,897.942,5.60801
45260,369,146,514499.7594,4578463.683,895.509,5.61604
45261,369,146,514499.7594,4578463.683,892.740,5.62906
45262,369,146,514499.7594,4578463.683,889.591,5.64756
45263,369,146,514499.7594,4578463.683,886.006,5.67332
45264,369,146,514499.7594,4578463.683,881.927,5.70744
45265,369,146,514499.7594,4578463.683,877.286,5.75130
45266,369,146,514499.7594,4578463.683,872.004,5.90754
45267,369,146,514499.7594,4578463.683,865.995,6.41836
45268,369,146,514499.7594,4578463.683,859.157,6.41804
45269,369,146,514499.7594,4578463.683,851.376,6.41034
45270,369,146,514499.7594,4578463.683,842.522,6.39443
45271,369,146,514499.7594,4578463.683,832.449,6.36784
45272,369,146,514499.7594,4578463.683,820.989,6.32812
45273,369,146,514499.7594,4578463.683,807.944,6.28096
45274,369,146,514499.7594,4578463.683,793.099,6.24727
45275,369,146,514499.7594,4578463.683,776.209,6.23107
45276,369,146,514499.7594,4578463.683,756.989,6.22772
45277,369,146,514499.7594,4578463.683,735.119,6.24203
45278,369,146,514499.7594,4578463.683,710.234,6.93440
45279,370,146,514499.5558,4578429.794,902.550,5.51383
45280,370,146,514499.5558,4578429.794,900.412,5.51866
45281,370,146,514499.5558,4578429.794,897.979,5.52903
45282,370,146,514499.5558,4578429.794,895.210,5.54557
45283,370,146,514499.5558,4578429.794,892.060,5.56796
45284,370,146,514499.5558,4578429.794,888.476,5.59805
45285,370,146,514499.5558,4578429.794,884.397,5.63443
45286,370,146,514499.5558,4578429.794,879.755,5.68290
45287,370,146,514499.5558,4578429.794,874.474,6.13729
45288,370,146,514499.5558,4578429.794,868.464,6.46412
45289,370,146,514499.5558,4578429.794,861.626,6.46521
45290,370,146,514499.5558,4578429.794,853.845,6.46006
45291,370,146,514499.5558,4578429.794,844.991,6.44667
45292,370,146,514499.5558,4578429.794,834.919,6.42195
45293,370,146,514499.5558,4578429.794,823.459,6.37639
45294,370,146,514499.5558,4578429.794,810.414,6.29323
45295,370,146,514499.5558,4578429.794,795.569,6.23402
45296,370,146,514499.5558,4578429.794,778.679,6.20617
45297,370,146,514499.5558,4578429.794,759.459,6.19522
45298,370,146,514499.5558,4578429.794,737.589,6.19604
45299,370,146,514499.5558,4578429.794,712.704,6.31246
45300,370,146,514499.6288,4578396.040,902.550,5.48355
45301,370,146,514499.6288,4578396.040,900.412,5.48852
45302,370,146,514499.6288,4578396.040,897.979,5.49881
45303,370,146,514499.6288,4578396.040,895.210,5.51383
45304,370,146,514499.6288,4578396.040,892.060,5.53299
45305,370,146,514499.6288,4578396.040,888.476,5.55567
45306,370,146,514499.6288,4578396.040,884.397,5.57822
45307,370,146,514499.6288,4578396.040,879.755,5.59842
45308,370,146,514499.6288,4578396.040,874.474,6.12883
45309,370,146,514499.6288,4578396.040,868.464,6.39793
45310,370,146,514499.6288,4578396.040,861.626,6.39826
45311,370,146,514499.6288,4578396.040,853.845,6.39309
45312,370,146,514499.6288,4578396.040,844.991,6.38114
45313,370,146,514499.6288,4578396.040,834.919,6.36130
45314,370,146,514499.6288,4578396.040,823.459,6.33292
45315,370,146,514499.6288,4578396.040,810.414,6.29877
45316,370,146,514499.6288,4578396.040,795.569,6.27061
45317,370,146,514499.6288,4578396.040,778.679,6.25537
45318,370,146,514499.6288,4578396.040,759.459,6.25036
45319,370,146,514499.6288,4578396.040,737.589,6.25306
45320,370,146,514499.6288,4578396.040,712.704,6.25996
45321,370,146,514500.1130,4578362.612,902.550,5.48521
45322,370,146,514500.1130,4578362.612,900.412,5.48935
45323,370,146,514500.1130,4578362.612,897.979,5.49799
45324,370,146,514500.1130,4578362.612,895.210,5.51141
45325,370,146,514500.1130,4578362.612,892.060,5.52903
45326,370,146,514500.1130,4578362.612,888.476,5.55024
45327,370,146,514500.1130,4578362.612,884.397,5.57215
45328,370,146,514500.1130,4578362.612,879.755,5.59136
45329,370,146,514500.1130,4578362.612,874.474,6.14161
45330,370,146,514500.1130,4578362.612,868.464,6.37826
45331,370,146,514500.1130,4578362.612,861.626,6.37809
45332,370,146,514500.1130,4578362.612,853.845,6.37144
45333,370,146,514500.1130,4578362.612,844.991,6.35715
45334,370,146,514500.1130,4578362.612,834.919,6.33399
45335,370,146,514500.1130,4578362.612,823.459,6.30005
45336,370,146,514500.1130,4578362.612,810.414,6.25671
45337,370,146,514500.1130,4578362.612,795.569,6.22039
45338,370,146,514500.1130,4578362.612,778.679,6.20274
45339,370,146,514500.1130,4578362.612,759.459,6.19726
45340,370,146,514500.1130,4578362.612,737.589,6.20010
45341,370,146,514500.1130,4578362.612,712.704,6.20738
45342,370,146,514500.1130,4578362.612,684.384,6.21441
45343,371,146,514501.0279,4578329.385,902.920,5.53141
45344,371,146,514501.0279,4578329.385,900.782,5.53536
45345,371,146,514501.0279,4578329.385,898.349,5.54283
45346,371,146,514501.0279,4578329.385,895.580,5.55451
45347,371,146,514501.0279,4578329.385,892.430,5.57025
45348,371,146,514501.0279,4578329.385,888.846,5.58837
45349,371,146,514501.0279,4578329.385,884.767,5.60727
45350,371,146,514501.0279,4578329.385,880.125,5.62330
45351,371,146,514501.0279,4578329.385,874.844,6.15167
45352,371,146,514501.0279,4578329.385,868.834,6.38789
45353,371,146,514501.0279,4578329.385,861.996,6.38823
45354,371,146,514501.0279,4578329.385,854.216,6.38232
45355,371,146,514501.0279,4578329.385,845.361,6.36973
45356,371,146,514501.0279,4578329.385,835.289,6.34914
45357,371,146,514501.0279,4578329.385,823.829,6.32023
45358,371,146,514501.0279,4578329.385,810.784,6.28058
45359,371,146,514501.0279,4578329.385,795.939,6.09334
45360,371,146,514501.0279,4578329.385,779.049,6.07948
45361,371,146,514501.0279,4578329.385,759.829,6.07970
45362,371,146,514501.0279,4578329.385,737.959,6.09221
45363,371,146,514501.0279,4578329.385,713.074,6.11545
45364,371,146,514501.0279,4578329.385,684.754,6.14182
45365,371,146,514502.0023,4578296.254,902.920,5.53497
45366,371,146,514502.0023,4578296.254,900.782,5.53851
45367,371,146,514502.0023,4578296.254,898.349,5.54635
45368,371,146,514502.0023,4578296.254,895.580,5.55799
45369,371,146,514502.0023,4578296.254,892.430,5.57405
45370,371,146,514502.0023,4578296.254,888.846,5.59322
45371,371,146,514502.0023,4578296.254,884.767,5.61276
45372,371,146,514502.0023,4578296.254,880.125,5.63085
45373,371,146,514502.0023,4578296.254,874.844,6.16036
45374,371,146,514502.0023,4578296.254,868.834,6.41149
45375,371,146,514502.0023,4578296.254,861.996,6.41411
45376,371,146,514502.0023,4578296.254,854.216,6.41182
45377,371,146,514502.0023,4578296.254,845.361,6.40357
45378,371,146,514502.0023,4578296.254,835.289,6.38873
45379,371,146,514502.0023,4578296.254,823.829,6.36750
45380,371,146,514502.0023,4578296.254,810.784,6.34370
45381,371,146,514502.0023,4578296.254,795.939,6.11920
45382,371,146,514502.0023,4578296.254,779.049,5.94777
45383,371,146,514502.0023,4578296.254,759.829,5.95012
45384,371,146,514502.0023,4578296.254,737.959,5.96666
45385,371,146,514502.0023,4578296.254,713.074,5.99968
45386,371,146,514502.0023,4578296.254,684.754,6.03930
45387,371,146,514502.6580,4578262.831,902.920,5.53536
45388,371,146,514502.6580,4578262.831,900.782,5.53851
45389,371,146,514502.6580,4578262.831,898.349,5.54479
45390,371,146,514502.6580,4578262.831,895.580,5.55373
45391,371,146,514502.6580,4578262.831,892.430,5.56490
45392,371,146,514502.6580,4578262.831,888.846,5.57784
45393,371,146,514502.6580,4578262.831,884.767,5.59136
45394,371,146,514502.6580,4578262.831,880.125,5.60396
45395,371,146,514502.6580,4578262.831,874.844,5.96922
45396,371,146,514502.6580,4578262.831,868.834,6.35228
45397,371,146,514502.6580,4578262.831,861.996,6.35472
45398,371,146,514502.6580,4578262.831,854.216,6.35402
45399,371,146,514502.6580,4578262.831,845.361,6.34984
45400,371,146,514502.6580,4578262.831,835.289,6.34230
45401,371,146,514502.6580,4578262.831,823.829,6.33115
45402,371,146,514502.6580,4578262.831,810.784,6.31680
45403,371,146,514502.6580,4578262.831,795.939,6.30024
45404,371,146,514502.6580,4578262.831,779.049,6.01494
45405,371,146,514502.6580,4578262.831,759.829,6.00808
45406,371,146,514502.6580,4578262.831,737.959,6.00955
45407,371,146,514502.6580,4578262.831,713.074,6.01981
45408,371,146,514502.6580,4578262.831,684.754,6.03787
